image_id,image_path,fitzpatrick_label
1225748569e2495256edb1f615dab952,data/raw/fitzpatrick17k/data/1225748569e2495256edb1f615dab952.jpg,3
f1aba86c1e48a3b1a4bc5e599f7024bf,data/raw/fitzpatrick17k/data/f1aba86c1e48a3b1a4bc5e599f7024bf.jpg,3
68623ff99e2d99707211ae16ac655ebf,data/raw/fitzpatrick17k/data/68623ff99e2d99707211ae16ac655ebf.jpg,2
361c860d6d11345eb0d14b6ff560a952,data/raw/fitzpatrick17k/data/361c860d6d11345eb0d14b6ff560a952.jpg,1
cc391aff32bf98e352ddaf3c1e6865cb,data/raw/fitzpatrick17k/data/cc391aff32bf98e352ddaf3c1e6865cb.jpg,1
98a86bd0a6b6d31cc399703220627eab,data/raw/fitzpatrick17k/data/98a86bd0a6b6d31cc399703220627eab.jpg,1
ab28440ed0d4fd832a76b06f5d86e401,data/raw/fitzpatrick17k/data/ab28440ed0d4fd832a76b06f5d86e401.jpg,2
ed277f414662d8203eeb4a5ddbd58644,data/raw/fitzpatrick17k/data/ed277f414662d8203eeb4a5ddbd58644.jpg,1
cd9875059a12da6235552ef1bfe6b306,data/raw/fitzpatrick17k/data/cd9875059a12da6235552ef1bfe6b306.jpg,1
6df7ccd15c4c9b072863e03224ebf65d,data/raw/fitzpatrick17k/data/6df7ccd15c4c9b072863e03224ebf65d.jpg,-1
8acc8d28a8f6040d23041bfbf16fcf09,data/raw/fitzpatrick17k/data/8acc8d28a8f6040d23041bfbf16fcf09.jpg,2
a012732fd2caf22e3168ea643b0df97e,data/raw/fitzpatrick17k/data/a012732fd2caf22e3168ea643b0df97e.jpg,2
ae1dd2f408512900bb5149de7c3d6a66,data/raw/fitzpatrick17k/data/ae1dd2f408512900bb5149de7c3d6a66.jpg,1
1e7a332c75655b759c774efeac3d9dcc,data/raw/fitzpatrick17k/data/1e7a332c75655b759c774efeac3d9dcc.jpg,1
2e9026dc8e4b4256aaad236b808de767,data/raw/fitzpatrick17k/data/2e9026dc8e4b4256aaad236b808de767.jpg,2
b791ec8f969acd3d0736ac679dea0d29,data/raw/fitzpatrick17k/data/b791ec8f969acd3d0736ac679dea0d29.jpg,-1
e5ad8f497e1246ffd4ef79b930670250,data/raw/fitzpatrick17k/data/e5ad8f497e1246ffd4ef79b930670250.jpg,4
7e0b3d4f2a678d812e94c1f77f9820fa,data/raw/fitzpatrick17k/data/7e0b3d4f2a678d812e94c1f77f9820fa.jpg,2
c0de110fb3fb880b122cc8f058b731af,data/raw/fitzpatrick17k/data/c0de110fb3fb880b122cc8f058b731af.jpg,2
2d8dd8e2b1d3f0af318b320f7d77e595,data/raw/fitzpatrick17k/data/2d8dd8e2b1d3f0af318b320f7d77e595.jpg,4
1edc419cfccfb2728ee1743bc921facb,data/raw/fitzpatrick17k/data/1edc419cfccfb2728ee1743bc921facb.jpg,2
5db01c89de63e47302555704e3e5661e,data/raw/fitzpatrick17k/data/5db01c89de63e47302555704e3e5661e.jpg,2
e8fd022f0fbc938d8b2a44056f1bdec5,data/raw/fitzpatrick17k/data/e8fd022f0fbc938d8b2a44056f1bdec5.jpg,1
d888164ff416adf7a9049f5e5fe3efe3,data/raw/fitzpatrick17k/data/d888164ff416adf7a9049f5e5fe3efe3.jpg,2
56c7427df79c37d0602a2797539ca761,data/raw/fitzpatrick17k/data/56c7427df79c37d0602a2797539ca761.jpg,2
d340f64a533f1be3a5c8d0fc9e621472,data/raw/fitzpatrick17k/data/d340f64a533f1be3a5c8d0fc9e621472.jpg,1
ddcb8094a49516b627eb25de87bb37e8,data/raw/fitzpatrick17k/data/ddcb8094a49516b627eb25de87bb37e8.jpg,1
f45dc98e818745e359d7d25b00c91151,data/raw/fitzpatrick17k/data/f45dc98e818745e359d7d25b00c91151.jpg,1
eae8d8e779633f16b622bac6a56f59ed,data/raw/fitzpatrick17k/data/eae8d8e779633f16b622bac6a56f59ed.jpg,3
dc2a400c943a17772ea55dc50e376435,data/raw/fitzpatrick17k/data/dc2a400c943a17772ea55dc50e376435.jpg,1
691260f9a6de48296c0bcd79084d1c24,data/raw/fitzpatrick17k/data/691260f9a6de48296c0bcd79084d1c24.jpg,2
a38c514b6e09c788efe6438a5e76f864,data/raw/fitzpatrick17k/data/a38c514b6e09c788efe6438a5e76f864.jpg,1
6c3081a5e16b9a11fb33cf8b022122cb,data/raw/fitzpatrick17k/data/6c3081a5e16b9a11fb33cf8b022122cb.jpg,2
229048c8bf711a1039380054d624e368,data/raw/fitzpatrick17k/data/229048c8bf711a1039380054d624e368.jpg,2
fe1bb49509d3638c2930d94268ed1463,data/raw/fitzpatrick17k/data/fe1bb49509d3638c2930d94268ed1463.jpg,1
fb0dcd31990c06d1c8f254ce8b0115c1,data/raw/fitzpatrick17k/data/fb0dcd31990c06d1c8f254ce8b0115c1.jpg,2
1092a8b1d5054fc49428a554d1126042,data/raw/fitzpatrick17k/data/1092a8b1d5054fc49428a554d1126042.jpg,2
98bd1bb7764270260e9b3720e57fc880,data/raw/fitzpatrick17k/data/98bd1bb7764270260e9b3720e57fc880.jpg,1
d611911777942df51c973badfb02c4a4,data/raw/fitzpatrick17k/data/d611911777942df51c973badfb02c4a4.jpg,1
400e3359fc83a621bcfe57435ca6ca49,data/raw/fitzpatrick17k/data/400e3359fc83a621bcfe57435ca6ca49.jpg,2
6fba1ba992dd21cd3eaaf1ecacaf291d,data/raw/fitzpatrick17k/data/6fba1ba992dd21cd3eaaf1ecacaf291d.jpg,2
4acf72bae41e9006b388309adb1b24ac,data/raw/fitzpatrick17k/data/4acf72bae41e9006b388309adb1b24ac.jpg,2
402f0c0b3da52105897eadd247cb100e,data/raw/fitzpatrick17k/data/402f0c0b3da52105897eadd247cb100e.jpg,1
835a931b5ddf66e9b58b47421a8c4dad,data/raw/fitzpatrick17k/data/835a931b5ddf66e9b58b47421a8c4dad.jpg,4
cb7085277de61ca9601240e2c242f902,data/raw/fitzpatrick17k/data/cb7085277de61ca9601240e2c242f902.jpg,2
af64b98b5de693db79b9ff3c008fbd33,data/raw/fitzpatrick17k/data/af64b98b5de693db79b9ff3c008fbd33.jpg,1
a60800f82f6a2588e2cf624ad64f2db1,data/raw/fitzpatrick17k/data/a60800f82f6a2588e2cf624ad64f2db1.jpg,3
78710cb06fd6e3d4147fc1c7ebb2f4a3,data/raw/fitzpatrick17k/data/78710cb06fd6e3d4147fc1c7ebb2f4a3.jpg,2
97daccbe6d587b298b2949cf1b0a3f21,data/raw/fitzpatrick17k/data/97daccbe6d587b298b2949cf1b0a3f21.jpg,1
81614ef48a63119af1349a28cc86a2af,data/raw/fitzpatrick17k/data/81614ef48a63119af1349a28cc86a2af.jpg,2
55f29d5e1fc765bc2f169bcce8578469,data/raw/fitzpatrick17k/data/55f29d5e1fc765bc2f169bcce8578469.jpg,1
82d7c8ecba1bb065d7d0c0d807f8785e,data/raw/fitzpatrick17k/data/82d7c8ecba1bb065d7d0c0d807f8785e.jpg,2
e815861f140e305baf441814e6dbda48,data/raw/fitzpatrick17k/data/e815861f140e305baf441814e6dbda48.jpg,6
d0eea0ab5d1d2a33efea4e0257a03825,data/raw/fitzpatrick17k/data/d0eea0ab5d1d2a33efea4e0257a03825.jpg,4
7fd141e0b81e5573612d46472ec9fe52,data/raw/fitzpatrick17k/data/7fd141e0b81e5573612d46472ec9fe52.jpg,2
3eed6692c19f3cbf19bf5a52192fdeb7,data/raw/fitzpatrick17k/data/3eed6692c19f3cbf19bf5a52192fdeb7.jpg,2
7738a1fedc6181dd976623470feaffd4,data/raw/fitzpatrick17k/data/7738a1fedc6181dd976623470feaffd4.jpg,1
e0bea7f6fa7ff29c53055a7f5c8857d1,data/raw/fitzpatrick17k/data/e0bea7f6fa7ff29c53055a7f5c8857d1.jpg,2
2c41b068641c862f5f26911422ffd78f,data/raw/fitzpatrick17k/data/2c41b068641c862f5f26911422ffd78f.jpg,2
879ce3af2a8769225d4120980e850814,data/raw/fitzpatrick17k/data/879ce3af2a8769225d4120980e850814.jpg,4
a58fdf7caed5065862cc7a1045ac35dd,data/raw/fitzpatrick17k/data/a58fdf7caed5065862cc7a1045ac35dd.jpg,1
4fab663ca875d7ce04524182c53aa4cc,data/raw/fitzpatrick17k/data/4fab663ca875d7ce04524182c53aa4cc.jpg,3
b6a30b0b1f973a931f6cce35ac6607d1,data/raw/fitzpatrick17k/data/b6a30b0b1f973a931f6cce35ac6607d1.jpg,-1
2c5bbb7a25f705c768c9f71b6ff6935c,data/raw/fitzpatrick17k/data/2c5bbb7a25f705c768c9f71b6ff6935c.jpg,2
231488499bc589c8b446af5197cc3478,data/raw/fitzpatrick17k/data/231488499bc589c8b446af5197cc3478.jpg,1
3975cb19ffaee90ea9185c17b032c9a9,data/raw/fitzpatrick17k/data/3975cb19ffaee90ea9185c17b032c9a9.jpg,3
ac04675f4d3943dfcfadd5284c60ef20,data/raw/fitzpatrick17k/data/ac04675f4d3943dfcfadd5284c60ef20.jpg,5
a4bd02ffa70ff94c6c0d4e8f3c412b81,data/raw/fitzpatrick17k/data/a4bd02ffa70ff94c6c0d4e8f3c412b81.jpg,3
a07d58a0a2d13823ee977d0f2c399450,data/raw/fitzpatrick17k/data/a07d58a0a2d13823ee977d0f2c399450.jpg,2
2579d2594790cb42b7e701c279c2cf91,data/raw/fitzpatrick17k/data/2579d2594790cb42b7e701c279c2cf91.jpg,1
aebfb4a4b7eaeb406195faf9c997a5ea,data/raw/fitzpatrick17k/data/aebfb4a4b7eaeb406195faf9c997a5ea.jpg,3
4173d5a2337e044eaced6778c34be2ea,data/raw/fitzpatrick17k/data/4173d5a2337e044eaced6778c34be2ea.jpg,-1
1bbb8898bb34295f884ba8d726809800,data/raw/fitzpatrick17k/data/1bbb8898bb34295f884ba8d726809800.jpg,1
9a79f7e64ca44bf0f9bec4183925ae64,data/raw/fitzpatrick17k/data/9a79f7e64ca44bf0f9bec4183925ae64.jpg,3
673c068053868490c15fefe7aad07b35,data/raw/fitzpatrick17k/data/673c068053868490c15fefe7aad07b35.jpg,1
fb8397ba14203f2442cb607bf6fd9fb7,data/raw/fitzpatrick17k/data/fb8397ba14203f2442cb607bf6fd9fb7.jpg,2
d58998ebb0839c54404e9f55bf8a5d2a,data/raw/fitzpatrick17k/data/d58998ebb0839c54404e9f55bf8a5d2a.jpg,2
132fe9a3f576acc03bfd96ccd4b43783,data/raw/fitzpatrick17k/data/132fe9a3f576acc03bfd96ccd4b43783.jpg,2
701ef9d6cfb1c845baa969eb5d49e58e,data/raw/fitzpatrick17k/data/701ef9d6cfb1c845baa969eb5d49e58e.jpg,1
2ddc13cb0aad47b2dda40db94427db99,data/raw/fitzpatrick17k/data/2ddc13cb0aad47b2dda40db94427db99.jpg,2
b582f9ec2a329edfbe814680a81a0354,data/raw/fitzpatrick17k/data/b582f9ec2a329edfbe814680a81a0354.jpg,2
4e8cd3941081738f8f1405aa9b7399ef,data/raw/fitzpatrick17k/data/4e8cd3941081738f8f1405aa9b7399ef.jpg,2
8ea314195479001aaa5ce386c9f45433,data/raw/fitzpatrick17k/data/8ea314195479001aaa5ce386c9f45433.jpg,2
5e01c679167124fe9b9af10354d084bf,data/raw/fitzpatrick17k/data/5e01c679167124fe9b9af10354d084bf.jpg,2
22517077a92297c9c87dced4121b1e00,data/raw/fitzpatrick17k/data/22517077a92297c9c87dced4121b1e00.jpg,1
031906ece1abcde6af5ef82780ea3034,data/raw/fitzpatrick17k/data/031906ece1abcde6af5ef82780ea3034.jpg,4
6d1ee7768124fde2d8543d38b23c25de,data/raw/fitzpatrick17k/data/6d1ee7768124fde2d8543d38b23c25de.jpg,1
a1e1e7987bed1732f1fa29b1945e6cf0,data/raw/fitzpatrick17k/data/a1e1e7987bed1732f1fa29b1945e6cf0.jpg,4
822ce90b3e5bd12124932beb7134ca3e,data/raw/fitzpatrick17k/data/822ce90b3e5bd12124932beb7134ca3e.jpg,-1
3e79b0695698f58d3d40482c2aef87a9,data/raw/fitzpatrick17k/data/3e79b0695698f58d3d40482c2aef87a9.jpg,-1
04619369ecec27c92b5f782adfd21b05,data/raw/fitzpatrick17k/data/04619369ecec27c92b5f782adfd21b05.jpg,2
a4158b66a1435b2882c4075faa163c45,data/raw/fitzpatrick17k/data/a4158b66a1435b2882c4075faa163c45.jpg,3
ee0ca09169187d556308c034caa9fda4,data/raw/fitzpatrick17k/data/ee0ca09169187d556308c034caa9fda4.jpg,1
c8a6962325692dfdd5db9428d46bfdb0,data/raw/fitzpatrick17k/data/c8a6962325692dfdd5db9428d46bfdb0.jpg,1
33f441f638fce62e18cd77ff583d6273,data/raw/fitzpatrick17k/data/33f441f638fce62e18cd77ff583d6273.jpg,3
fb1feb5dbf0038eee9348a3740cef6f9,data/raw/fitzpatrick17k/data/fb1feb5dbf0038eee9348a3740cef6f9.jpg,1
270a217e6e961cf405a4ad46a110ff69,data/raw/fitzpatrick17k/data/270a217e6e961cf405a4ad46a110ff69.jpg,1
ae398e0d27c79b0c70ff15cd25d62ce6,data/raw/fitzpatrick17k/data/ae398e0d27c79b0c70ff15cd25d62ce6.jpg,1
01753b8013e298aa27ca91ac721ee0a8,data/raw/fitzpatrick17k/data/01753b8013e298aa27ca91ac721ee0a8.jpg,2
2fd4888414963b05fe63544829295e3b,data/raw/fitzpatrick17k/data/2fd4888414963b05fe63544829295e3b.jpg,3
e89b0dc455f91346e87beb4fdda74b47,data/raw/fitzpatrick17k/data/e89b0dc455f91346e87beb4fdda74b47.jpg,2
43262c5ed7d5c29f9547e40f5bcac4fd,data/raw/fitzpatrick17k/data/43262c5ed7d5c29f9547e40f5bcac4fd.jpg,4
c6e02651c6e15b52376ccfb095ee0509,data/raw/fitzpatrick17k/data/c6e02651c6e15b52376ccfb095ee0509.jpg,1
0041c7551e027def40cf81ab8fe14a36,data/raw/fitzpatrick17k/data/0041c7551e027def40cf81ab8fe14a36.jpg,-1
b2b9e1cdf5ddb3859cbb6289928e7d3e,data/raw/fitzpatrick17k/data/b2b9e1cdf5ddb3859cbb6289928e7d3e.jpg,1
22951972e56cf7574ccd1bbe6a45765a,data/raw/fitzpatrick17k/data/22951972e56cf7574ccd1bbe6a45765a.jpg,1
6616522cf5d8912260a17e4d2061ae6a,data/raw/fitzpatrick17k/data/6616522cf5d8912260a17e4d2061ae6a.jpg,2
71a7b35ef0e804f4dac01d3119be6748,data/raw/fitzpatrick17k/data/71a7b35ef0e804f4dac01d3119be6748.jpg,1
cad0c1ba75e1aec69f532f699a56f8db,data/raw/fitzpatrick17k/data/cad0c1ba75e1aec69f532f699a56f8db.jpg,2
72bf4c07c8873dbf8d4b2c7ab5989853,data/raw/fitzpatrick17k/data/72bf4c07c8873dbf8d4b2c7ab5989853.jpg,1
99a55ba343bf11c3a8e37beb8f023684,data/raw/fitzpatrick17k/data/99a55ba343bf11c3a8e37beb8f023684.jpg,1
db88650aad0641ca4353f14650d90f22,data/raw/fitzpatrick17k/data/db88650aad0641ca4353f14650d90f22.jpg,1
be813befb6f1f53ce07c77838af159ea,data/raw/fitzpatrick17k/data/be813befb6f1f53ce07c77838af159ea.jpg,4
c3758805959417fcc2d8e98a8483217f,data/raw/fitzpatrick17k/data/c3758805959417fcc2d8e98a8483217f.jpg,1
acfa64e67d3581bc2a1db0c5dcadf860,data/raw/fitzpatrick17k/data/acfa64e67d3581bc2a1db0c5dcadf860.jpg,1
48a2d3c07db35f6232411a257e7a95e9,data/raw/fitzpatrick17k/data/48a2d3c07db35f6232411a257e7a95e9.jpg,1
32dc52b5114e1aac6dab9fca50a6746a,data/raw/fitzpatrick17k/data/32dc52b5114e1aac6dab9fca50a6746a.jpg,2
430f3cba46045b2e5eb12092c03b98fd,data/raw/fitzpatrick17k/data/430f3cba46045b2e5eb12092c03b98fd.jpg,3
d4bc1c91b2d568108d77e93011564a6c,data/raw/fitzpatrick17k/data/d4bc1c91b2d568108d77e93011564a6c.jpg,2
6a9b56f5a0721bde502d526ac0128936,data/raw/fitzpatrick17k/data/6a9b56f5a0721bde502d526ac0128936.jpg,2
d13e9416a0204d2e004f93eb5f853448,data/raw/fitzpatrick17k/data/d13e9416a0204d2e004f93eb5f853448.jpg,5
d3503da01b612ccb8cdeb1d72fb00298,data/raw/fitzpatrick17k/data/d3503da01b612ccb8cdeb1d72fb00298.jpg,2
f67c5d66436fcf3f656cb2ab5bd026df,data/raw/fitzpatrick17k/data/f67c5d66436fcf3f656cb2ab5bd026df.jpg,2
d9491d49e41af0734b1bfe6e4cde4ade,data/raw/fitzpatrick17k/data/d9491d49e41af0734b1bfe6e4cde4ade.jpg,3
0ee34d8cc387db6430bba2d2ce793ac9,data/raw/fitzpatrick17k/data/0ee34d8cc387db6430bba2d2ce793ac9.jpg,2
1e4917eb8252158b3e1de9ab8a4110ff,data/raw/fitzpatrick17k/data/1e4917eb8252158b3e1de9ab8a4110ff.jpg,2
840db47356fcaadc19f36af0843a12c8,data/raw/fitzpatrick17k/data/840db47356fcaadc19f36af0843a12c8.jpg,2
e276cd90d46ab882c257483591cc659f,data/raw/fitzpatrick17k/data/e276cd90d46ab882c257483591cc659f.jpg,-1
c654431b35ae082b8b5ec407fbdc501b,data/raw/fitzpatrick17k/data/c654431b35ae082b8b5ec407fbdc501b.jpg,1
df0ccf61a18dd7434630862455337495,data/raw/fitzpatrick17k/data/df0ccf61a18dd7434630862455337495.jpg,1
8a091188db498974b231e3e4eb542317,data/raw/fitzpatrick17k/data/8a091188db498974b231e3e4eb542317.jpg,3
937958a33a48e5f49058b3f598dfaf30,data/raw/fitzpatrick17k/data/937958a33a48e5f49058b3f598dfaf30.jpg,2
ada18724a43831db99512cf39a174d0a,data/raw/fitzpatrick17k/data/ada18724a43831db99512cf39a174d0a.jpg,3
dc6b70e34949c1fa255c0c936fc53655,data/raw/fitzpatrick17k/data/dc6b70e34949c1fa255c0c936fc53655.jpg,1
0afbf2ec3f745735dc677ca739055838,data/raw/fitzpatrick17k/data/0afbf2ec3f745735dc677ca739055838.jpg,2
9506d68feabca7db121bbf5527c8f502,data/raw/fitzpatrick17k/data/9506d68feabca7db121bbf5527c8f502.jpg,-1
846d5436d995ac586b03958fbcfc1a96,data/raw/fitzpatrick17k/data/846d5436d995ac586b03958fbcfc1a96.jpg,2
d4862d1b866e2c536dde339f60de4f0d,data/raw/fitzpatrick17k/data/d4862d1b866e2c536dde339f60de4f0d.jpg,5
aad76025ff2ae079b4d8c881496c3372,data/raw/fitzpatrick17k/data/aad76025ff2ae079b4d8c881496c3372.jpg,2
306991d08929be5a1c9cad3ecc9423bf,data/raw/fitzpatrick17k/data/306991d08929be5a1c9cad3ecc9423bf.jpg,1
c44a2756525afdfd56566f0dd9a37551,data/raw/fitzpatrick17k/data/c44a2756525afdfd56566f0dd9a37551.jpg,-1
c094d187bbdb87186eed24cba84dea57,data/raw/fitzpatrick17k/data/c094d187bbdb87186eed24cba84dea57.jpg,3
088f75621475639f8316e4a34b170ac6,data/raw/fitzpatrick17k/data/088f75621475639f8316e4a34b170ac6.jpg,1
ecc71c47ea7467dd1dfb3ba6ad63ce1f,data/raw/fitzpatrick17k/data/ecc71c47ea7467dd1dfb3ba6ad63ce1f.jpg,2
e5274fb265a7fbd6db292a6e8959f467,data/raw/fitzpatrick17k/data/e5274fb265a7fbd6db292a6e8959f467.jpg,2
ddc2dbe2b62e2bb78ce1b4305110b67f,data/raw/fitzpatrick17k/data/ddc2dbe2b62e2bb78ce1b4305110b67f.jpg,4
82c7173ab4927d071fb7a749f8ae2a5f,data/raw/fitzpatrick17k/data/82c7173ab4927d071fb7a749f8ae2a5f.jpg,2
cc21b8b35c671d672d568d98d0434f08,data/raw/fitzpatrick17k/data/cc21b8b35c671d672d568d98d0434f08.jpg,1
47ae0164d37b5c26a524d8b33132fcb5,data/raw/fitzpatrick17k/data/47ae0164d37b5c26a524d8b33132fcb5.jpg,2
361528caed6ebd18a0a558726a3999c0,data/raw/fitzpatrick17k/data/361528caed6ebd18a0a558726a3999c0.jpg,2
d84e0c83920384e79354019fd467e6b1,data/raw/fitzpatrick17k/data/d84e0c83920384e79354019fd467e6b1.jpg,2
2108e9d766f1c6ed6ad83765f576d347,data/raw/fitzpatrick17k/data/2108e9d766f1c6ed6ad83765f576d347.jpg,2
74e9c27efd60a074b6b4d7e40f61c270,data/raw/fitzpatrick17k/data/74e9c27efd60a074b6b4d7e40f61c270.jpg,2
07bbb2e37d5e4febf70890df43c9fbd6,data/raw/fitzpatrick17k/data/07bbb2e37d5e4febf70890df43c9fbd6.jpg,2
1f24cd91d3536af05573c716cee9afe3,data/raw/fitzpatrick17k/data/1f24cd91d3536af05573c716cee9afe3.jpg,1
a13eaf2826329cee2e8ab3b16a9df3f9,data/raw/fitzpatrick17k/data/a13eaf2826329cee2e8ab3b16a9df3f9.jpg,4
8a661b72496bad203ff9f93322252a2e,data/raw/fitzpatrick17k/data/8a661b72496bad203ff9f93322252a2e.jpg,2
b8837a0285f7c4288c772a079c64fb84,data/raw/fitzpatrick17k/data/b8837a0285f7c4288c772a079c64fb84.jpg,-1
4c57a9eec4b544ae4dae4a56a6d9f8cf,data/raw/fitzpatrick17k/data/4c57a9eec4b544ae4dae4a56a6d9f8cf.jpg,1
16b8f543987fd7f15139f36114a238d5,data/raw/fitzpatrick17k/data/16b8f543987fd7f15139f36114a238d5.jpg,1
95c004cc4ef4eff26861698463f19262,data/raw/fitzpatrick17k/data/95c004cc4ef4eff26861698463f19262.jpg,1
686586ef815913c5cd197bcdb3718b5e,data/raw/fitzpatrick17k/data/686586ef815913c5cd197bcdb3718b5e.jpg,-1
7e1a63312318ffca8b95875238836aa2,data/raw/fitzpatrick17k/data/7e1a63312318ffca8b95875238836aa2.jpg,1
b995b00ca0f6e3a5ac881db2d40a5c34,data/raw/fitzpatrick17k/data/b995b00ca0f6e3a5ac881db2d40a5c34.jpg,1
c2741f8b0ec47a8b6c24ad34bc03621b,data/raw/fitzpatrick17k/data/c2741f8b0ec47a8b6c24ad34bc03621b.jpg,2
e485d00e33e95305b3b1bc03d0e852ed,data/raw/fitzpatrick17k/data/e485d00e33e95305b3b1bc03d0e852ed.jpg,2
f4cb8f2760402923d840b55e4ef6f729,data/raw/fitzpatrick17k/data/f4cb8f2760402923d840b55e4ef6f729.jpg,2
b7492f6251c4b495085d9517724ff953,data/raw/fitzpatrick17k/data/b7492f6251c4b495085d9517724ff953.jpg,2
92d9830f22b0eaa4ced0575d60f5662b,data/raw/fitzpatrick17k/data/92d9830f22b0eaa4ced0575d60f5662b.jpg,1
59987085d01b140ce512082866095ddd,data/raw/fitzpatrick17k/data/59987085d01b140ce512082866095ddd.jpg,3
7d6ae096a58cc9a689e28ab2fc06a75f,data/raw/fitzpatrick17k/data/7d6ae096a58cc9a689e28ab2fc06a75f.jpg,2
d962d44c1ad9d8007dd31cbc9cb6aad8,data/raw/fitzpatrick17k/data/d962d44c1ad9d8007dd31cbc9cb6aad8.jpg,3
deba1747c5e39cae4b05d5a6e31139fa,data/raw/fitzpatrick17k/data/deba1747c5e39cae4b05d5a6e31139fa.jpg,3
ad6a439e55fd8b5bd17caf2d72b76d61,data/raw/fitzpatrick17k/data/ad6a439e55fd8b5bd17caf2d72b76d61.jpg,2
1cc5a0ffcaf2f370cd65f10eeeb7fddd,data/raw/fitzpatrick17k/data/1cc5a0ffcaf2f370cd65f10eeeb7fddd.jpg,3
ce104e40baa37a3b52cec156a66bcfac,data/raw/fitzpatrick17k/data/ce104e40baa37a3b52cec156a66bcfac.jpg,2
25e4eae439e80e56c8228d9c4cf03ce0,data/raw/fitzpatrick17k/data/25e4eae439e80e56c8228d9c4cf03ce0.jpg,2
467b2ac03723ec804ecb709da4a5bb16,data/raw/fitzpatrick17k/data/467b2ac03723ec804ecb709da4a5bb16.jpg,3
617f9ddb778028f305520a92ac052c68,data/raw/fitzpatrick17k/data/617f9ddb778028f305520a92ac052c68.jpg,6
59c60187f6e65c32cbbadbdfc8b8df1d,data/raw/fitzpatrick17k/data/59c60187f6e65c32cbbadbdfc8b8df1d.jpg,2
d718d651cbb1a4041ee554bd22956206,data/raw/fitzpatrick17k/data/d718d651cbb1a4041ee554bd22956206.jpg,2
d9fbdadef6ca5cd7f3c3d3928fa6d57d,data/raw/fitzpatrick17k/data/d9fbdadef6ca5cd7f3c3d3928fa6d57d.jpg,2
ce123c8a38d3da4112480b175c948142,data/raw/fitzpatrick17k/data/ce123c8a38d3da4112480b175c948142.jpg,2
f1c06ae789abed0425b017fc77eb16e5,data/raw/fitzpatrick17k/data/f1c06ae789abed0425b017fc77eb16e5.jpg,1
0a07b5a38573468dbd4d503d6f1e800b,data/raw/fitzpatrick17k/data/0a07b5a38573468dbd4d503d6f1e800b.jpg,2
2dbf863f60d92fcb6bd2cb08ab04abba,data/raw/fitzpatrick17k/data/2dbf863f60d92fcb6bd2cb08ab04abba.jpg,1
1c31b43cce49c0e53349f4f1adb59b1d,data/raw/fitzpatrick17k/data/1c31b43cce49c0e53349f4f1adb59b1d.jpg,3
b373d991b75e405e4d1d3b2bf805a5df,data/raw/fitzpatrick17k/data/b373d991b75e405e4d1d3b2bf805a5df.jpg,2
87ae4c6a6e5d03d360fdd19b3a2d8092,data/raw/fitzpatrick17k/data/87ae4c6a6e5d03d360fdd19b3a2d8092.jpg,-1
125842e1870ae0f3b77a57f228da33fc,data/raw/fitzpatrick17k/data/125842e1870ae0f3b77a57f228da33fc.jpg,1
0844ae634f0e6e7ef1f73c2aeecbae0e,data/raw/fitzpatrick17k/data/0844ae634f0e6e7ef1f73c2aeecbae0e.jpg,2
b50a802b6d5e458e6d6e446b6cee35d9,data/raw/fitzpatrick17k/data/b50a802b6d5e458e6d6e446b6cee35d9.jpg,4
70e5ffc51b9d4dc96616b52ded3ea665,data/raw/fitzpatrick17k/data/70e5ffc51b9d4dc96616b52ded3ea665.jpg,-1
98b0322096085a163b8b849ec481e30f,data/raw/fitzpatrick17k/data/98b0322096085a163b8b849ec481e30f.jpg,4
cba6bd5b134c25e21d636d87b711f662,data/raw/fitzpatrick17k/data/cba6bd5b134c25e21d636d87b711f662.jpg,2
304f8ce123139ee152d5bd43415e2edc,data/raw/fitzpatrick17k/data/304f8ce123139ee152d5bd43415e2edc.jpg,1
37c9a984fbf34057023942c77d1ddff2,data/raw/fitzpatrick17k/data/37c9a984fbf34057023942c77d1ddff2.jpg,2
6fe05b4958791a509557c5fc392762ce,data/raw/fitzpatrick17k/data/6fe05b4958791a509557c5fc392762ce.jpg,1
bb6ae8c9458a9760ef0be6d2fb6f2bd9,data/raw/fitzpatrick17k/data/bb6ae8c9458a9760ef0be6d2fb6f2bd9.jpg,4
045b1d751bdafb3c8126c61c5caf270d,data/raw/fitzpatrick17k/data/045b1d751bdafb3c8126c61c5caf270d.jpg,2
a51617e00dfdf9febbdef2b0741ee82d,data/raw/fitzpatrick17k/data/a51617e00dfdf9febbdef2b0741ee82d.jpg,1
f0758a39abe4ef22f174aa6e68689459,data/raw/fitzpatrick17k/data/f0758a39abe4ef22f174aa6e68689459.jpg,3
852b1cbfb924539f2aa31a036ea6b565,data/raw/fitzpatrick17k/data/852b1cbfb924539f2aa31a036ea6b565.jpg,2
4644f52d635a683a54e256e0431b6536,data/raw/fitzpatrick17k/data/4644f52d635a683a54e256e0431b6536.jpg,1
3d9906a74daa3f200a177ee57fcf8310,data/raw/fitzpatrick17k/data/3d9906a74daa3f200a177ee57fcf8310.jpg,2
7eb72f83e8c15e7f1c4d3facd0abfa8f,data/raw/fitzpatrick17k/data/7eb72f83e8c15e7f1c4d3facd0abfa8f.jpg,2
b75d1a302ae3ec412297ae45ff14bc02,data/raw/fitzpatrick17k/data/b75d1a302ae3ec412297ae45ff14bc02.jpg,-1
